Trade ID,Date,Day,Entry Time,Exit Time,Ticker Symbol,Long/Short,Entry Price,Exit Price,Number of Shares/Contracts,Stop-Loss Price,Take-Profit Price,Commission Paid,Trade Duration (minutes),Profit/Loss,Trade Outcome,Strategy Used,Notes
9386,02-12-2020,Wednesday,12:48:09,14:55:13,NIFTY,Short,142.77,129.11,532,105.54,390.84,9.55,127.0666667,13.66,Win,ALGO,Randomly generated trade
5722,03-12-2020,Thursday,09:54:51,10:24:37,BANKNIFTY,Short,220.96,112.33,8,105.68,377.82,6.43,29.76666667,108.63,Win,BREAKOUT,Randomly generated trade
3145,04-12-2020,Friday,14:26:47,14:45:36,NIFTY,Long,280.09,261.84,174,91.73,325.98,3.43,18.81666667,-18.25,Loss,SMC,Randomly generated trade
2258,07-12-2020,Monday,13:46:19,14:14:04,BANKNIFTY,Short,174.4,235.4,766,119.67,321.39,6.16,27.75,-61,Loss,ALGO,Randomly generated trade
3758,08-12-2020,Tuesday,10:25:46,12:44:18,BANKNIFTY,Short,242.2,196.94,791,86.08,313.04,7.47,138.5333333,45.26,Win,ALGO,Randomly generated trade
6015,09-12-2020,Wednesday,13:20:23,13:48:21,BANKNIFTY,Short,116.1,138.59,456,115.3,321.2,7.93,27.96666667,-22.49,Loss,ALGO,Randomly generated trade
2069,10-12-2020,Thursday,13:08:58,14:41:49,NIFTY,Short,120.28,178.08,885,81.2,385.86,9.74,92.85,-57.8,Loss,SMC,Randomly generated trade
1349,11-12-2020,Friday,14:45:56,15:03:31,BANKNIFTY,Short,141.22,227.56,601,107.33,319.12,3.94,17.58333333,-86.34,Loss,SMC,Randomly generated trade
3788,14-12-2020,Monday,12:37:00,14:59:28,BANKNIFTY,Short,287.25,145.39,888,120.78,373.83,7.58,142.4666667,141.86,Win,SMC,Randomly generated trade
7242,15-12-2020,Tuesday,12:11:36,14:40:39,BANKNIFTY,Short,129.19,241.65,676,143.47,346.3,9.68,149.05,-112.46,Loss,BREAKOUT,Randomly generated trade
9149,16-12-2020,Wednesday,14:39:43,15:02:29,NIFTY,Short,295.92,246.5,928,127.81,339.62,7.53,22.76666667,49.42,Win,SMC,Randomly generated trade
6050,17-12-2020,Thursday,15:02:46,15:04:21,BANKNIFTY,Short,258.73,123.65,998,146.01,353,3.15,1.583333333,135.08,Win,ALGO,Randomly generated trade
3061,18-12-2020,Friday,13:08:01,14:20:50,NIFTY,Short,171.19,123.32,674,142.76,391.71,1.19,72.81666667,47.87,Win,SMC,Randomly generated trade
9863,21-12-2020,Monday,15:04:27,15:05:21,NIFTY,Short,295.02,121.18,935,107.88,366.51,1.37,0.9,173.84,Win,SMC,Randomly generated trade
4964,22-12-2020,Tuesday,12:36:50,13:39:57,BANKNIFTY,Long,147.16,281.61,604,93.67,361.87,9.44,63.11666667,134.45,Win,ALGO,Randomly generated trade
4784,23-12-2020,Wednesday,15:02:22,15:02:44,NIFTY,Long,127.41,253.62,614,96.46,335.3,7,0.366666667,126.21,Win,SMC,Randomly generated trade
7281,24-12-2020,Thursday,13:11:26,14:35:55,BANKNIFTY,Short,203.94,120.45,304,100.91,389.99,2.73,84.48333333,83.49,Win,ALGO,Randomly generated trade
4303,28-12-2020,Monday,13:38:21,14:12:14,NIFTY,Long,257.4,250.71,366,129.24,328.64,1.71,33.88333333,-6.69,Loss,SMC,Randomly generated trade
9893,29-12-2020,Tuesday,13:44:08,15:05:14,BANKNIFTY,Short,176.9,185.37,343,88.07,338.84,9.52,81.1,-8.47,Loss,SMC,Randomly generated trade
7469,30-12-2020,Wednesday,09:54:39,13:31:42,BANKNIFTY,Short,288.79,264.57,481,118.81,318.53,1.63,217.05,24.22,Win,BREAKOUT,Randomly generated trade
2535,31-12-2020,Thursday,11:24:02,14:04:13,NIFTY,Short,147.81,142.72,172,139.86,355.1,9.92,160.1833333,5.09,Win,BREAKOUT,Randomly generated trade
6005,01-01-2021,Friday,13:24:46,13:48:54,BANKNIFTY,Short,128.4,121.6,356,113.75,322.41,8.21,24.13333333,6.8,Win,BREAKOUT,Randomly generated trade
5855,04-01-2021,Monday,14:23:11,15:01:01,BANKNIFTY,Long,274.29,242.29,458,81.41,371.13,7.85,37.83333333,-32,Loss,ALGO,Randomly generated trade
4313,05-01-2021,Tuesday,13:53:49,14:30:15,BANKNIFTY,Short,224.35,260.03,414,120.98,337.95,2.61,36.43333333,-35.68,Loss,SMC,Randomly generated trade
3468,06-01-2021,Wednesday,11:33:38,11:37:33,BANKNIFTY,Short,140.85,193.56,978,92.16,315.53,5.02,3.916666667,-52.71,Loss,ALGO,Randomly generated trade
4159,07-01-2021,Thursday,12:04:41,12:45:54,BANKNIFTY,Short,203.86,230.83,967,90.16,390.82,6.48,41.21666667,-26.97,Loss,BREAKOUT,Randomly generated trade
5941,08-01-2021,Friday,12:02:34,14:58:51,BANKNIFTY,Short,281.81,134.41,797,116.88,346.59,4.31,176.2833333,147.4,Win,ALGO,Randomly generated trade
7474,11-01-2021,Monday,14:13:46,14:16:33,BANKNIFTY,Long,277.67,299.77,78,115.11,335.57,2.2,2.783333333,22.1,Win,ALGO,Randomly generated trade
2857,12-01-2021,Tuesday,12:57:20,13:34:46,BANKNIFTY,Long,170.81,251.05,726,109.17,330.7,3.99,37.43333333,80.24,Win,SMC,Randomly generated trade
5372,13-01-2021,Wednesday,10:38:40,12:57:19,NIFTY,Long,247.33,201.44,894,105.02,390,8.79,138.65,-45.89,Loss,BREAKOUT,Randomly generated trade
1501,14-01-2021,Thursday,10:55:17,15:03:20,BANKNIFTY,Long,111.9,254.97,981,116.52,302.72,6.16,248.05,143.07,Win,BREAKOUT,Randomly generated trade
6767,15-01-2021,Friday,11:05:58,14:22:31,BANKNIFTY,Long,236.83,158.58,648,128.82,307.64,8.7,196.55,-78.25,Loss,BREAKOUT,Randomly generated trade
7695,18-01-2021,Monday,14:10:27,14:54:21,NIFTY,Short,103.12,252.22,860,110.48,358.42,5.82,43.9,-149.1,Loss,SMC,Randomly generated trade
7129,19-01-2021,Tuesday,11:35:26,12:26:27,BANKNIFTY,Long,171.47,132.06,856,141.8,384.83,8.38,51.01666667,-39.41,Loss,ALGO,Randomly generated trade
1261,20-01-2021,Wednesday,12:38:16,14:55:51,NIFTY,Short,197.45,134.3,584,92.98,344.63,5.65,137.5833333,63.15,Win,BREAKOUT,Randomly generated trade
5615,21-01-2021,Thursday,15:02:47,15:06:50,NIFTY,Long,197.45,230.55,957,93.59,396.81,1.82,4.05,33.1,Win,BREAKOUT,Randomly generated trade
7645,22-01-2021,Friday,09:34:24,14:06:51,NIFTY,Short,161.13,206.51,992,120.37,365.97,8.37,272.45,-45.38,Loss,ALGO,Randomly generated trade
9166,25-01-2021,Monday,11:30:23,13:47:38,NIFTY,Long,158.9,277.67,331,117.53,320.72,5.08,137.25,118.77,Win,BREAKOUT,Randomly generated trade
8722,27-01-2021,Wednesday,10:22:04,12:46:52,BANKNIFTY,Long,225.25,129.23,205,119.52,374.32,3.5,144.8,-96.02,Loss,ALGO,Randomly generated trade
4933,28-01-2021,Thursday,11:02:09,13:36:57,NIFTY,Long,177,257.1,948,120.99,399.35,4.01,154.8,80.1,Win,BREAKOUT,Randomly generated trade
3262,29-01-2021,Friday,11:17:13,11:19:33,BANKNIFTY,Long,273.88,287.7,26,148.82,338.07,5.97,2.333333333,13.82,Win,BREAKOUT,Randomly generated trade
4770,01-02-2021,Monday,09:21:23,13:08:11,BANKNIFTY,Short,239.67,258.6,610,123.39,368.13,7.75,226.8,-18.93,Loss,BREAKOUT,Randomly generated trade
3678,02-02-2021,Tuesday,13:36:17,14:06:33,BANKNIFTY,Short,246.35,284.52,91,115.3,358.17,1.03,30.26666667,-38.17,Loss,BREAKOUT,Randomly generated trade
6779,03-02-2021,Wednesday,09:52:47,11:38:05,NIFTY,Short,132.3,274.37,257,81.07,368.11,5.34,105.3,-142.07,Loss,BREAKOUT,Randomly generated trade
6286,04-02-2021,Thursday,12:53:30,13:25:25,NIFTY,Short,187.93,249.64,488,97.57,367.74,5.74,31.91666667,-61.71,Loss,BREAKOUT,Randomly generated trade
9663,05-02-2021,Friday,14:18:36,14:22:00,BANKNIFTY,Short,142.23,135.89,312,133.34,352.4,8.29,3.4,6.34,Win,ALGO,Randomly generated trade
9051,08-02-2021,Monday,09:27:40,14:28:24,BANKNIFTY,Long,229.87,262.8,225,112.06,318.8,4.49,300.7333333,32.93,Win,SMC,Randomly generated trade
1053,09-02-2021,Tuesday,12:16:22,13:38:11,BANKNIFTY,Long,281.91,242.93,577,141.34,385.59,6.55,81.81666667,-38.98,Loss,BREAKOUT,Randomly generated trade
8139,10-02-2021,Wednesday,11:03:43,15:08:39,NIFTY,Short,112.55,147.53,394,135.45,377.28,2.29,244.9333333,-34.98,Loss,BREAKOUT,Randomly generated trade
8962,11-02-2021,Thursday,14:48:52,15:06:03,BANKNIFTY,Short,290.39,196.23,886,118.62,315.08,9.8,17.18333333,94.16,Win,ALGO,Randomly generated trade
5702,12-02-2021,Friday,12:14:42,13:45:16,BANKNIFTY,Long,141.45,166.95,217,144.03,321.34,4.4,90.56666667,25.5,Win,ALGO,Randomly generated trade
5137,15-02-2021,Monday,09:44:50,11:57:25,NIFTY,Short,234.33,129.78,336,121.68,323.12,4.21,132.5833333,104.55,Win,ALGO,Randomly generated trade
2904,16-02-2021,Tuesday,11:51:22,14:07:34,BANKNIFTY,Short,140.29,166.35,986,122.02,364.26,9.07,136.2,-26.06,Loss,SMC,Randomly generated trade
5711,17-02-2021,Wednesday,10:08:51,14:35:07,NIFTY,Short,293.11,130.57,461,126.63,365.59,2.92,266.2666667,162.54,Win,BREAKOUT,Randomly generated trade
6684,18-02-2021,Thursday,14:21:27,14:38:47,NIFTY,Long,145.62,166.84,647,121.99,321.11,6.55,17.33333333,21.22,Win,ALGO,Randomly generated trade
8795,19-02-2021,Friday,13:19:51,14:55:39,BANKNIFTY,Long,100.75,150.77,81,129.69,385.06,2.69,95.8,50.02,Win,ALGO,Randomly generated trade
9516,22-02-2021,Monday,09:57:48,14:54:44,NIFTY,Long,272.7,293.22,633,124.83,396.7,1.84,296.9333333,20.52,Win,SMC,Randomly generated trade
4386,23-02-2021,Tuesday,11:19:17,14:02:35,NIFTY,Long,130.37,113.18,574,115.87,315.04,7.9,163.3,-17.19,Loss,BREAKOUT,Randomly generated trade
8974,24-02-2021,Wednesday,13:18:23,13:37:11,BANKNIFTY,Long,139.62,155.43,481,130.6,373.2,3.46,18.8,15.81,Win,ALGO,Randomly generated trade
5311,25-02-2021,Thursday,14:15:03,14:21:47,NIFTY,Short,216.81,112.24,788,146.21,355.17,9.64,6.733333333,104.57,Win,ALGO,Randomly generated trade
6566,26-02-2021,Friday,10:06:54,15:07:53,BANKNIFTY,Long,177.14,124.89,772,136.24,356.58,1.64,300.9833333,-52.25,Loss,SMC,Randomly generated trade
7746,01-03-2021,Monday,12:34:04,13:23:30,NIFTY,Short,123.7,238.6,29,109.59,307.42,5.78,49.43333333,-114.9,Loss,SMC,Randomly generated trade
3528,02-03-2021,Tuesday,13:34:25,14:15:49,NIFTY,Long,298.37,117.45,746,131.58,314.05,9.79,41.4,-180.92,Loss,SMC,Randomly generated trade
2833,03-03-2021,Wednesday,11:35:32,13:16:20,BANKNIFTY,Long,222.37,243.17,548,142.37,332.73,8.77,100.8,20.8,Win,BREAKOUT,Randomly generated trade
1451,04-03-2021,Thursday,15:09:51,15:09:53,BANKNIFTY,Long,182.24,242.87,463,127.72,377.89,9.61,0.033333333,60.63,Win,SMC,Randomly generated trade
3401,05-03-2021,Friday,13:16:39,13:46:02,BANKNIFTY,Short,291.23,222.8,101,141.99,393.15,9.19,29.38333333,68.43,Win,BREAKOUT,Randomly generated trade
3999,08-03-2021,Monday,14:38:10,15:04:45,NIFTY,Long,149.99,163.16,143,88.07,310.75,3.42,26.58333333,13.17,Win,BREAKOUT,Randomly generated trade
2828,09-03-2021,Tuesday,15:00:49,15:03:54,NIFTY,Short,272.29,259.42,477,141.71,321.55,6.14,3.083333333,12.87,Win,ALGO,Randomly generated trade
4849,10-03-2021,Wednesday,12:21:17,14:43:00,BANKNIFTY,Short,162.1,280.13,146,143.2,379.84,4.54,141.7166667,-118.03,Loss,BREAKOUT,Randomly generated trade
4124,12-03-2021,Friday,10:13:53,14:04:01,NIFTY,Short,221.69,145.39,464,83.52,384.24,1.1,230.1333333,76.3,Win,BREAKOUT,Randomly generated trade
6732,15-03-2021,Monday,13:49:36,15:01:04,BANKNIFTY,Short,283.03,226.4,983,81.83,365.36,1.36,71.46666667,56.63,Win,SMC,Randomly generated trade
5272,16-03-2021,Tuesday,12:38:10,13:15:20,BANKNIFTY,Long,176.79,224.68,612,88.27,321.76,7.52,37.16666667,47.89,Win,ALGO,Randomly generated trade
8778,17-03-2021,Wednesday,10:10:08,14:54:03,NIFTY,Short,295.01,165.35,14,148.65,371.5,2.52,283.9166667,129.66,Win,BREAKOUT,Randomly generated trade
2643,18-03-2021,Thursday,09:41:05,14:29:59,NIFTY,Long,239.34,213.08,300,149.36,310.04,2.88,288.9,-26.26,Loss,SMC,Randomly generated trade
1624,19-03-2021,Friday,11:50:16,12:24:44,NIFTY,Long,126.98,272.68,295,135.47,329.31,6.77,34.46666667,145.7,Win,SMC,Randomly generated trade
2557,22-03-2021,Monday,14:27:36,14:59:14,NIFTY,Long,203.22,148.87,174,115.89,301.01,5.85,31.63333333,-54.35,Loss,SMC,Randomly generated trade
5444,23-03-2021,Tuesday,09:52:09,12:45:09,BANKNIFTY,Short,252.17,149.13,673,136.54,386.14,5.31,173,103.04,Win,BREAKOUT,Randomly generated trade
8401,24-03-2021,Wednesday,15:06:49,15:08:55,BANKNIFTY,Short,168.59,289.52,708,148.87,360.02,6.34,2.1,-120.93,Loss,ALGO,Randomly generated trade
4232,25-03-2021,Thursday,14:05:34,14:43:23,NIFTY,Long,126.06,116.69,621,149.48,301.33,9.28,37.81666667,-9.37,Loss,SMC,Randomly generated trade
1248,26-03-2021,Friday,12:48:44,13:11:22,NIFTY,Long,214.04,187.7,331,87.94,381.97,7.29,22.63333333,-26.34,Loss,BREAKOUT,Randomly generated trade
7325,30-03-2021,Tuesday,14:26:26,15:06:15,BANKNIFTY,Short,122.02,237.09,485,145.36,369.97,7.96,39.81666667,-115.07,Loss,BREAKOUT,Randomly generated trade
5497,31-03-2021,Wednesday,13:34:15,14:48:27,NIFTY,Long,241.41,230.31,676,105.5,321.07,4.52,74.2,-11.1,Loss,SMC,Randomly generated trade
2541,01-04-2021,Thursday,15:07:32,15:07:57,BANKNIFTY,Long,268.59,273.88,440,140.46,391.74,4.2,0.416666667,5.29,Win,ALGO,Randomly generated trade
1864,05-04-2021,Monday,10:38:29,12:32:29,BANKNIFTY,Short,203.14,146.46,723,127.17,324.41,5.37,114,56.68,Win,ALGO,Randomly generated trade
6657,06-04-2021,Tuesday,14:01:45,14:12:39,NIFTY,Short,135.99,152.63,582,110.25,317.87,8.18,10.9,-16.64,Loss,BREAKOUT,Randomly generated trade
8762,07-04-2021,Wednesday,12:07:12,13:07:57,BANKNIFTY,Long,119.99,286.84,617,119.48,308.24,3.04,60.75,166.85,Win,BREAKOUT,Randomly generated trade
4374,08-04-2021,Thursday,13:56:36,13:57:39,BANKNIFTY,Short,243.51,106.57,801,143.85,393.81,1.12,1.05,136.94,Win,SMC,Randomly generated trade
9883,09-04-2021,Friday,13:10:56,14:46:36,NIFTY,Long,141.99,121.31,898,115.93,336.02,3.17,95.66666667,-20.68,Loss,SMC,Randomly generated trade
9155,12-04-2021,Monday,14:02:27,14:07:47,BANKNIFTY,Long,256.48,285.91,822,92.61,359.62,9.52,5.333333333,29.43,Win,BREAKOUT,Randomly generated trade
3967,13-04-2021,Tuesday,10:03:45,14:29:32,BANKNIFTY,Short,251.65,181.52,572,117.83,321.47,1.39,265.7833333,70.13,Win,BREAKOUT,Randomly generated trade
4887,15-04-2021,Thursday,12:01:39,13:26:28,BANKNIFTY,Short,141.3,143.72,431,90.03,394.64,2.9,84.81666667,-2.42,Loss,BREAKOUT,Randomly generated trade
8094,16-04-2021,Friday,12:37:04,14:14:49,NIFTY,Long,114.22,246.5,138,102.69,304.66,7.77,97.75,132.28,Win,ALGO,Randomly generated trade
1439,19-04-2021,Monday,10:37:10,11:50:28,BANKNIFTY,Short,142.01,216.65,201,123.36,391.74,5.71,73.3,-74.64,Loss,ALGO,Randomly generated trade
1820,20-04-2021,Tuesday,11:40:33,14:21:10,NIFTY,Long,197.84,229.2,930,102.21,346.98,7.34,160.6166667,31.36,Win,SMC,Randomly generated trade
4494,22-04-2021,Thursday,14:28:41,14:45:49,BANKNIFTY,Long,194.79,193.57,949,139.95,399.49,3.78,17.13333333,-1.22,Loss,SMC,Randomly generated trade
6900,23-04-2021,Friday,15:03:20,15:03:32,BANKNIFTY,Long,287.39,127.04,325,99.47,381.04,4.46,0.2,-160.35,Loss,SMC,Randomly generated trade
8821,26-04-2021,Monday,10:30:53,11:48:11,NIFTY,Long,290.22,244.9,49,106.76,378.75,9.24,77.3,-45.32,Loss,BREAKOUT,Randomly generated trade
2079,27-04-2021,Tuesday,10:13:36,10:19:55,NIFTY,Short,215.8,203.48,311,113,366.29,8.36,6.316666667,12.32,Win,BREAKOUT,Randomly generated trade
4259,28-04-2021,Wednesday,11:37:23,11:43:10,NIFTY,Short,188.41,295.16,323,90.74,352.02,6.1,5.783333333,-106.75,Loss,BREAKOUT,Randomly generated trade
2191,29-04-2021,Thursday,09:27:08,12:16:56,NIFTY,Short,222.67,286.41,865,134.37,326.65,5.32,169.8,-63.74,Loss,ALGO,Randomly generated trade
3193,30-04-2021,Friday,12:40:48,13:01:51,BANKNIFTY,Long,135.28,257.49,32,137,384.02,3.55,21.05,122.21,Win,SMC,Randomly generated trade
4902,03-05-2021,Monday,14:18:13,14:21:17,BANKNIFTY,Short,181.62,174.16,413,106.82,374.29,4.8,3.066666667,7.46,Win,ALGO,Randomly generated trade
4348,04-05-2021,Tuesday,11:18:35,12:06:41,NIFTY,Long,123.77,145.5,588,130.74,397.51,4.46,48.1,21.73,Win,SMC,Randomly generated trade
5186,05-05-2021,Wednesday,12:19:15,13:57:29,BANKNIFTY,Short,186.97,101.21,418,92.23,318.1,6.02,98.23333333,85.76,Win,SMC,Randomly generated trade
5092,06-05-2021,Thursday,11:18:37,14:25:10,NIFTY,Long,115.95,171.82,609,146.88,369.61,6.21,186.55,55.87,Win,BREAKOUT,Randomly generated trade
1499,07-05-2021,Friday,09:41:36,11:57:21,NIFTY,Long,153.25,292.1,73,86.79,391.63,9.22,135.75,138.85,Win,ALGO,Randomly generated trade
4930,10-05-2021,Monday,10:56:39,12:56:17,BANKNIFTY,Long,152.62,255.56,677,90.24,370.12,3.54,119.6333333,102.94,Win,ALGO,Randomly generated trade
4693,11-05-2021,Tuesday,12:03:13,14:56:36,BANKNIFTY,Long,145.78,257.87,119,146.6,399.78,2.84,173.3833333,112.09,Win,SMC,Randomly generated trade
2140,12-05-2021,Wednesday,11:58:05,12:32:02,NIFTY,Short,243.14,127.1,919,87.12,380.78,9.15,33.95,116.04,Win,SMC,Randomly generated trade
4800,14-05-2021,Friday,09:40:31,11:02:00,BANKNIFTY,Short,264.07,100.66,97,93.42,322.14,9.44,81.48333333,163.41,Win,SMC,Randomly generated trade
6675,17-05-2021,Monday,10:59:33,13:25:10,NIFTY,Short,169.31,158.65,120,93.53,311.91,1.85,145.6166667,10.66,Win,ALGO,Randomly generated trade
8933,18-05-2021,Tuesday,14:37:06,15:02:47,NIFTY,Long,167.22,115.5,434,135.79,339.06,6.21,25.68333333,-51.72,Loss,BREAKOUT,Randomly generated trade
5854,19-05-2021,Wednesday,10:25:03,14:08:26,NIFTY,Long,102.57,139.23,155,109.56,320.47,7.79,223.3833333,36.66,Win,ALGO,Randomly generated trade
7306,20-05-2021,Thursday,14:09:58,14:17:05,NIFTY,Short,166.66,118.32,486,90.52,380.84,8.23,7.116666667,48.34,Win,BREAKOUT,Randomly generated trade
8997,21-05-2021,Friday,12:52:51,13:13:29,BANKNIFTY,Long,178.37,127.05,583,131.75,324.79,3.41,20.63333333,-51.32,Loss,BREAKOUT,Randomly generated trade
8538,24-05-2021,Monday,10:31:51,14:05:46,NIFTY,Short,104.06,252.13,667,90.03,371.27,5.48,213.9166667,-148.07,Loss,SMC,Randomly generated trade
5209,25-05-2021,Tuesday,11:20:36,14:52:28,NIFTY,Short,224.85,143.73,648,86,303.71,7.9,211.8666667,81.12,Win,ALGO,Randomly generated trade
5461,26-05-2021,Wednesday,10:09:07,13:46:30,BANKNIFTY,Short,165.87,288.98,789,129.85,334.48,9.21,217.3833333,-123.11,Loss,SMC,Randomly generated trade
4617,27-05-2021,Thursday,14:59:09,15:08:03,BANKNIFTY,Short,226.89,152.88,829,131.79,320.39,9.46,8.9,74.01,Win,BREAKOUT,Randomly generated trade
5541,28-05-2021,Friday,13:36:40,14:38:16,BANKNIFTY,Long,139.15,265.71,57,85.39,350.21,4.19,61.6,126.56,Win,SMC,Randomly generated trade
3235,31-05-2021,Monday,11:07:44,13:18:37,NIFTY,Short,278.26,139.72,687,107.54,334.91,5.22,130.8833333,138.54,Win,SMC,Randomly generated trade
8700,01-06-2021,Tuesday,10:33:44,12:21:03,NIFTY,Long,120.25,226.75,533,118.63,339.36,6.26,107.3166667,106.5,Win,ALGO,Randomly generated trade
5264,02-06-2021,Wednesday,14:46:37,15:09:42,BANKNIFTY,Short,179.23,227.96,941,84.95,356.8,3.95,23.08333333,-48.73,Loss,BREAKOUT,Randomly generated trade
4697,03-06-2021,Thursday,14:39:46,14:47:33,BANKNIFTY,Short,244.02,173.84,798,145.37,327.67,9.27,7.783333333,70.18,Win,SMC,Randomly generated trade
6342,04-06-2021,Friday,14:10:29,15:03:04,NIFTY,Long,117.19,288.95,447,117.04,359.76,8.95,52.58333333,171.76,Win,SMC,Randomly generated trade
6521,07-06-2021,Monday,13:29:32,13:44:02,BANKNIFTY,Short,284.8,176.84,753,137.71,378.1,4.02,14.5,107.96,Win,BREAKOUT,Randomly generated trade
2123,08-06-2021,Tuesday,12:16:30,13:25:37,NIFTY,Long,214.31,294.17,929,124.32,380.34,6.63,69.11666667,79.86,Win,SMC,Randomly generated trade
4152,09-06-2021,Wednesday,10:27:51,10:30:07,NIFTY,Short,117.72,215.62,63,89.06,346.48,9.77,2.266666667,-97.9,Loss,ALGO,Randomly generated trade
6512,10-06-2021,Thursday,10:35:25,14:39:30,BANKNIFTY,Short,122.94,207.42,971,129.73,341.45,6.27,244.0833333,-84.48,Loss,BREAKOUT,Randomly generated trade
2404,11-06-2021,Friday,10:27:53,12:40:28,NIFTY,Short,241.14,233.96,187,144.07,312.61,6.28,132.5833333,7.18,Win,SMC,Randomly generated trade
3806,14-06-2021,Monday,14:01:42,14:13:54,BANKNIFTY,Short,252.09,281.47,472,103.64,398.02,9.6,12.2,-29.38,Loss,SMC,Randomly generated trade
5579,15-06-2021,Tuesday,13:23:37,13:30:45,NIFTY,Long,292.02,118.17,82,126.52,367.6,4.73,7.133333333,-173.85,Loss,SMC,Randomly generated trade
1138,16-06-2021,Wednesday,10:31:37,11:31:41,NIFTY,Short,256.65,241.56,616,85.08,365.18,7.48,60.06666667,15.09,Win,BREAKOUT,Randomly generated trade
9653,17-06-2021,Thursday,14:20:30,15:02:52,BANKNIFTY,Long,267.12,286.44,192,118.19,346.26,1.14,42.36666667,19.32,Win,SMC,Randomly generated trade
3359,18-06-2021,Friday,11:23:20,12:02:15,NIFTY,Long,189.33,189.66,431,130.5,335.22,6.5,38.91666667,0.33,Win,ALGO,Randomly generated trade
1016,21-06-2021,Monday,10:45:42,12:09:34,NIFTY,Long,286.42,161.31,157,83.1,391.29,2.73,83.86666667,-125.11,Loss,SMC,Randomly generated trade
7929,22-06-2021,Tuesday,11:29:48,14:11:20,NIFTY,Short,238.7,153.1,151,139.65,323.71,2.44,161.5333333,85.6,Win,BREAKOUT,Randomly generated trade
5557,23-06-2021,Wednesday,13:04:42,13:59:45,NIFTY,Short,119.66,159.82,809,134.25,308.45,9.68,55.05,-40.16,Loss,ALGO,Randomly generated trade
6937,24-06-2021,Thursday,12:29:05,14:29:45,BANKNIFTY,Long,274.39,145.89,871,123.66,389.24,6.39,120.6666667,-128.5,Loss,SMC,Randomly generated trade
6269,25-06-2021,Friday,13:34:13,15:07:04,BANKNIFTY,Long,200.61,258.09,906,147.43,319.03,8.28,92.85,57.48,Win,SMC,Randomly generated trade
9606,28-06-2021,Monday,14:03:13,15:01:37,NIFTY,Short,177.36,136.02,328,92.04,389.78,6.53,58.4,41.34,Win,SMC,Randomly generated trade
5079,29-06-2021,Tuesday,11:15:11,12:56:12,NIFTY,Short,284.29,136.82,233,140.04,378.5,6.83,101.0166667,147.47,Win,ALGO,Randomly generated trade
1016,30-06-2021,Wednesday,15:06:22,15:08:31,BANKNIFTY,Long,144.25,169.7,6,97.01,388.11,6.91,2.15,25.45,Win,BREAKOUT,Randomly generated trade
8224,01-07-2021,Thursday,13:24:33,13:32:03,BANKNIFTY,Short,265.49,262,509,113.74,303.55,1.94,7.5,3.49,Win,ALGO,Randomly generated trade
5437,02-07-2021,Friday,11:12:48,13:28:11,BANKNIFTY,Short,272.84,285.79,373,93.38,386.5,2.24,135.3833333,-12.95,Loss,SMC,Randomly generated trade
9054,05-07-2021,Monday,10:40:37,11:15:41,BANKNIFTY,Long,128.09,137.34,148,142.91,353.66,6.35,35.06666667,9.25,Win,ALGO,Randomly generated trade
4420,06-07-2021,Tuesday,10:31:14,11:10:10,BANKNIFTY,Short,265.12,258.73,828,90.46,321.16,7.56,38.93333333,6.39,Win,BREAKOUT,Randomly generated trade
9451,07-07-2021,Wednesday,11:24:59,13:23:04,NIFTY,Long,168.28,224.47,693,127.01,334.66,1.74,118.0833333,56.19,Win,BREAKOUT,Randomly generated trade
3397,08-07-2021,Thursday,15:08:05,15:08:47,NIFTY,Long,252.04,104.46,147,140.29,313.83,6.27,0.7,-147.58,Loss,BREAKOUT,Randomly generated trade
9160,09-07-2021,Friday,11:07:55,14:24:56,BANKNIFTY,Short,149.69,176.35,582,113.78,379.49,7.07,197.0166667,-26.66,Loss,SMC,Randomly generated trade
5195,12-07-2021,Monday,10:25:22,14:34:11,BANKNIFTY,Long,282.86,207.07,49,133.76,300.25,1.1,248.8166667,-75.79,Loss,BREAKOUT,Randomly generated trade
9896,13-07-2021,Tuesday,10:16:00,14:24:34,NIFTY,Long,270.94,229.37,328,129.93,332.34,4.55,248.5666667,-41.57,Loss,SMC,Randomly generated trade
5933,14-07-2021,Wednesday,11:53:36,14:48:23,NIFTY,Long,108.4,211.34,411,85.85,332.79,9.2,174.7833333,102.94,Win,SMC,Randomly generated trade
1761,15-07-2021,Thursday,12:19:32,12:56:29,NIFTY,Short,290.62,289.57,160,136.06,328.13,1.49,36.95,1.05,Win,SMC,Randomly generated trade
3754,16-07-2021,Friday,11:28:16,12:50:22,BANKNIFTY,Long,249.7,128.43,478,109.42,385.41,2.96,82.1,-121.27,Loss,SMC,Randomly generated trade
9629,19-07-2021,Monday,12:52:41,14:17:17,NIFTY,Short,280.76,226.4,362,104.58,396.29,7.58,84.6,54.36,Win,SMC,Randomly generated trade
1575,20-07-2021,Tuesday,09:19:48,14:54:26,BANKNIFTY,Long,143.88,105.18,71,112.95,309.71,6.68,334.6333333,-38.7,Loss,SMC,Randomly generated trade
5634,22-07-2021,Thursday,11:46:56,14:41:03,NIFTY,Short,118.48,124.53,923,83.08,338.06,7.72,174.1166667,-6.05,Loss,SMC,Randomly generated trade
4801,23-07-2021,Friday,14:59:30,15:01:34,BANKNIFTY,Short,277.37,240.67,725,144.65,313.64,2.9,2.066666667,36.7,Win,BREAKOUT,Randomly generated trade
